台號,台名,模組類型,模組ID,模組型號,硬體版本,(模組位置 / 光接點),RF_Port使用狀態,細胞(頻寬) / 細胞名稱,模組序號,Ant. Port電子角,天線型號,天線序號,軟體版本,營運中心,基維股,縣市,鄉鎮市區,administrativeState,availabilityStatus,blocking,operationalState,台號L
713318,枋山楓港L2,SMOD,SMOD-1/SMOD_R-1,ASIB,473764A.102,PTFK_NAR01_R3M1R,,,DH213730809,,,,xL24R1_2322_110,屏東營運中心,屏南基維股,屏東縣,枋山鄉,,,,,713318L
713766,枋寮三新,BBMOD,BBMOD-2/BBMOD_R-1,FBBC,472797A.101,1.1,[O][O][X][O],"P1_(13,33)",AS171630876,,,,xL23R1FSM3_2222_100,屏東營運中心,屏南基維股,屏東縣,枋寮鄉,,,,enabled,713766L
713766,枋寮三新,BBMOD,BBMOD-1/BBMOD_R-2,FBBC,472797A.101,1.2,[O][O][X][O],"P1_(12,22,23,32)",NK161230192,,,,xL23R1FSM3_2222_100,屏東營運中心,屏南基維股,屏東縣,枋寮鄉,,,,enabled,713766L
713766,枋寮三新,RMOD,RMOD-6/RMOD_R-7,FXDB,472573A.104,1.1.3.1_OPT_1,,"11(10M),111,121,131,21(10M),31(10M) / 枋寮三新",F7173606111,[6][6][7][7][9][9],80010864_R1,I0L1373233,xL23R1FSM3_2222_100,屏東營運中心,屏南基維股,屏東縣,枋寮鄉,Unlocked,,,enabled,713766L
713766,枋寮三新,RMOD,RMOD-7/RMOD_R-8,FXDB,472573A.104,1.2.3.1_OPT_1,,"11(10M),111,121,131,21(10M),31(10M) / 枋寮三新",1M171863928,,,,xL23R1FSM3_2222_100,屏東營運中心,屏南基維股,屏東縣,枋寮鄉,Unlocked,,,enabled,713766L
713766,枋寮三新,RMOD,RMOD-1/RMOD_R-2,FHEL,473475A.101,1.1.1_OPT_1,,"12,13 / 枋寮三新",EA181681665,[3][3]_RET,80010864_Y1,I0L1373233,xL23R1FSM3_2222_100,屏東營運中心,屏南基維股,屏東縣,枋寮鄉,Unlocked,,,enabled,713766L
713766,枋寮三新,RMOD,RMOD-2/RMOD_R-1,FHEL,473475A.101,1.2.1_OPT_1,,"22,23 / 枋寮三新",1M181622125,[5][5]_RET,80010864_Y1,I0L1373199,xL23R1FSM3_2222_100,屏東營運中心,屏南基維股,屏東縣,枋寮鄉,Unlocked,,,enabled,713766L
713766,枋寮三新,RMOD,RMOD-3/RMOD_R-3,FHEL,473475A.101,1.3.1_OPT_1,,"32,33 / 枋寮三新",1M181511427,[4][4]_RET,80010864_Y1,XKL0216938,xL23R1FSM3_2222_100,屏東營運中心,屏南基維股,屏東縣,枋寮鄉,Unlocked,,,enabled,713766L
713766,枋寮三新,SMOD,SMOD-1/SMOD_R-1,FSMF,472181A,LAR871,[O][X][X][X],"P1_(11,21,31)",AS174401667,,,,xL23R1FSM3_2222_100,屏東營運中心,屏南基維股,屏東縣,枋寮鄉,,,,,713766L
713767,屏東勝利L25長安,BBMOD,BBMOD-1/BBMOD_R-1,ABIA,473096A.107,1.1,[X][X][X][O][O][O],"P1_(13,17,23,33),P2_(11,21,27,31,37)",DH221923599,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,屏東市,,,,enabled,713767L
713767,屏東勝利L25長安,BBMOD,BBMOD-2/BBMOD_R-2,ABIA,473096A.107,1.2,[X][X][O][O][O][O],"P1_(41,42,43,45),P2_(44,53,54)",DH243236380,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,屏東市,,,,enabled,713767L
713767,屏東勝利L25長安,RMOD,RMOD-1/RMOD_R-1,AHEB,473484A.101,1.1.2.1_OPT_1,1/2,23 / 屏東長安,DH222950295,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,屏東市,Unlocked,,,enabled,713767L
713767,屏東勝利L25長安,RMOD,RMOD-5/RMOD_R-5,AHEB,473484A.101,1.2.1.1_OPT_1,2/1,"42,43,53 / 屏東西市場",DH223350015,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,屏東市,Unlocked,,,enabled,713767L
713767,屏東勝利L25長安,RMOD,RMOD-7/RMOD_R-7,AHEB,473484A.101,1.1.1.1_OPT_1,1/1,"13,33 / 屏東長安",DH222951383,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,屏東市,Unlocked,,,enabled,713767L
713767,屏東勝利L25長安,RMOD,RMOD-6/RMOD_R-6,AHHB,474252A.102,1.2.2.1_OPT_1,2/2,"44,45,54 / 屏東西市場",DH221747802,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,屏東市,Unlocked,,,enabled,713767L
713767,屏東勝利L25長安,RMOD,RMOD-8/RMOD_R-8,AHDB,474257A.101,1.1.3.1_OPT_1,1/3,"131,31(10M),37(10M) / 屏東長安",EA223150002,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,屏東市,Unlocked,,,enabled,713767L
713767,屏東勝利L25長安,RMOD,RMOD-3/RMOD_R-3,AHDB,474257A.101,1.1.1.2_OPT_1,1/1,"11(10M),111,17(10M) / 屏東長安",EA223150048,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,屏東市,Unlocked,,,enabled,713767L
713767,屏東勝利L25長安,RMOD,RMOD-9/RMOD_R-10,AHDB,474257A.101,1.2.1.2_OPT_1,2/1,"141,41(10M) / 屏東西市場",EA234450460,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,屏東市,Unlocked,,,enabled,713767L
713767,屏東勝利L25長安,RMOD,RMOD-4/RMOD_R-4,AHDB,474257A.101,1.1.2.2_OPT_1,1/2,"121,21(10M),27(10M) / 屏東長安",EA223150033,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,屏東市,Unlocked,,,enabled,713767L
713767,屏東勝利L25長安,SMOD,SMOD-1/SMOD_R-1,ASIB,473764A.102,PTSL_NAR02_R6M5L,,,DH222850157,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,屏東市,,,,,713767L
713972,獅子中央號誌站,BBMOD,BBMOD-1/BBMOD_R-1,ABIA,473096A.103,1.1,[X][X][X][X][X][O],"P1_(13,23,31),P2_(11,17,22,33,37)",EA184380207,,,,xL24R1_2322_110,屏東營運中心,屏南基維股,屏東縣,獅子鄉,,,,enabled,713972L
713972,獅子中央號誌站,BBMOD,BBMOD-2/BBMOD_R-2,ABIA,473096A.103,1.2,[X][O][O][O][O][O],"P1_(25),P2_(24)",EA184379499,,,,xL24R1_2322_110,屏東營運中心,屏南基維股,屏東縣,獅子鄉,,,,enabled,713972L
713972,獅子中央號誌站,RMOD,RMOD-1/RMOD_R-1,FHDB,472649A.103,1.1.4.1_OPT_1,1/4,"11(10M),111,17(10M) / 獅子中央號誌站",1M163453299,,,,xL24R1_2322_110,屏東營運中心,屏南基維股,屏東縣,獅子鄉,Unlocked,,,enabled,713972L
713972,獅子中央號誌站,RMOD,RMOD-8/RMOD_R-6,FHDB,472649A.103,1.1.5.1_OPT_1,1/5,"131,31(10M),37(10M) / 獅子中央號誌站",1M181507832,,,,xL24R1_2322_110,屏東營運中心,屏南基維股,屏東縣,獅子鄉,Unlocked,,,enabled,713972L
713972,獅子中央號誌站,RMOD,RMOD-2/RMOD_R-2,AHEGB,474090A.101,1.1.1.1_OPT_2   OPT_1(5G),1/1,13 / 獅子中央號誌站,DH231044123,,,,xL24R1_2322_110,屏東營運中心,屏南基維股,屏東縣,獅子鄉,Unlocked,,,enabled,713972L
713972,獅子中央號誌站,RMOD,RMOD-3/RMOD_R-7,AHEGB,474090A.101,1.1.2.1_OPT_2   OPT_1(5G),1/2,"22(SingleTX),23(SingleTX) / 獅子中央號誌站",DH231044122,,,,xL24R1_2322_110,屏東營運中心,屏南基維股,屏東縣,獅子鄉,Unlocked,,,enabled,713972L
713972,獅子中央號誌站,RMOD,RMOD-4/RMOD_R-3,AHEGB,474090A.101,1.1.3.1_OPT_2   OPT_1(5G),1/3,33 / 獅子中央號誌站,DH231044119,,,,xL24R1_2322_110,屏東營運中心,屏南基維股,屏東縣,獅子鄉,Unlocked,,,enabled,713972L
713972,獅子中央號誌站,RMOD,RMOD-5/RMOD_R-4,AHHB,474252A.101,1.2.1.1_OPT_1,2/1,"24(SingleTX),25(SingleTX) / 獅子中央號誌站",EA190170042,,,,xL24R1_2322_110,屏東營運中心,屏南基維股,屏東縣,獅子鄉,Unlocked,,,enabled,713972L
713972,獅子中央號誌站,SMOD,SMOD-1/SMOD_R-1,ASIB,473764A.102,MSER_DRAN,,,DH224942955,,,,xL24R1_2322_110,屏東營運中心,屏南基維股,屏東縣,獅子鄉,,,,,713972L
713972,獅子中央號誌站,SMOD_EXT,SMOD_EXT-1/SMOD_EXT_R-1,ASIB,473764A.102,,,,DH222944368,,,,xL24R1_2322_110,屏東營運中心,屏南基維股,屏東縣,獅子鄉,,,,,713972L
713974,霧台阿禮,BBMOD,BBMOD-1/BBMOD_R-1,FBBC,472797A.101,1.1,[O][O][O][O],,NK161430831,,,,xL24R1FSM3_2322_100,屏東營運中心,屏北基維股,屏東縣,霧台鄉,,,,enabled,713974L
713974,霧台阿禮,RMOD,RMOD-4/RMOD_R-2,FHDB,472649A.103,1.2.1_OPT_1,2/1,"121,21(10M) / 霧台阿禮",1M162932835,,,,xL24R1FSM3_2322_100,屏東營運中心,屏北基維股,屏東縣,霧台鄉,Unlocked,,,enabled,713974L
713974,霧台阿禮,RMOD,RMOD-1/RMOD_R-1,FHDB,472649A.103,1.3.1_OPT_1,3/1,"11(10M),111 / 霧台阿禮",1M190909807,,,,xL24R1FSM3_2322_100,屏東營運中心,屏北基維股,屏東縣,霧台鄉,Unlocked,,,enabled,713974L
713974,霧台阿禮,SMOD,SMOD-1/SMOD_R-1,FSMF,472181A,MSER_DRAN,[O][O][X][X],"P1_(11,21)",F7161109833,,,,xL24R1FSM3_2322_100,屏東營運中心,屏北基維股,屏東縣,霧台鄉,,,,,713974L
713978,屏東建國L3,BBMOD,BBMOD-2/BBMOD_R-2,ABIA,473096A.103,1.2,[O][O][O][X][X][X],"P1_(45,54,55),P2_(44,64,65)",L1181615784,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,屏東市,,,,enabled,713978L
713978,屏東建國L3,BBMOD,BBMOD-3/BBMOD_R-3,ABIA,473096A.103,1.3,[X][X][X][O][O][O],"P1_(41,51,61),P2_(42,43,52,53,62,63)",L1182309151,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,屏東市,,,,enabled,713978L
713978,屏東建國L3,BBMOD,BBMOD-1/BBMOD_R-1,ABIA,473096A.105,1.1,[X][X][X][X][O][O],"P1_(13,23,33,73),P2_(11,12,21,22,31,32)",DH204594564,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,屏東市,,,,enabled,713978L
713978,屏東建國L3,RMOD,RMOD-16/RMOD_R-8,FHDB,472649A.102,1.3.2.2_OPT_1,3/2,"151,51(10M) / 屏東頭前溪",L6150436963,[2][2]_RET,RRV4-65A-R6N43,25CN101588833,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,屏東市,Unlocked,,,enabled,713978L
713978,屏東建國L3,RMOD,RMOD-18/RMOD_R-10,FHDB,472649A.102,1.3.3.2_OPT_1,3/3,"161,61(10M) / 屏東頭前溪",L6151238527,[2][2]_RET,RRV4-65A-R6N43,25CN101588243,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,屏東市,Unlocked,,,enabled,713978L
713978,屏東建國L3,RMOD,RMOD-14/RMOD_R-6,FHDB,472649A.102,1.3.1.2_OPT_1,3/1,"141,41(10M) / 屏東頭前溪",L6150437021,[2][2]_RET,RRV4-65A-R6N43,25CN101588319,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,屏東市,Unlocked,,,enabled,713978L
713978,屏東建國L3,RMOD,RMOD-1/RMOD_R-1,FHDB,472649A.103,1.1.1.2_OPT_1,1/1,"11(10M),111 / 屏東元晶",1M173746204,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,屏東市,Unlocked,,,enabled,713978L
713978,屏東建國L3,RMOD,RMOD-8/RMOD_R-16,FHDB,472649A.103,1.1.3.2_OPT_1,1/3,"131,31(10M) / 屏東元晶",1M173746207,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,屏東市,Unlocked,,,enabled,713978L
713978,屏東建國L3,RMOD,RMOD-3/RMOD_R-12,FHDB,472649A.103,1.1.2.2_OPT_1,1/2,"121,21(10M) / 屏東元晶",1M173746206,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,屏東市,Unlocked,,,enabled,713978L
713978,屏東建國L3,RMOD,RMOD-5/RMOD_R-14,FHEB,472650A.103,1.1.4.1_OPT_1,1/4,73(TXDiv) / 屏東元晶室內,1M162528683,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,屏東市,Unlocked,,,enabled,713978L
713978,屏東建國L3,RMOD,RMOD-10/RMOD_R-2,FRHG,473225A.101,1.2.4.1_OPT_1,2/4,"44,45 / 屏東頭前溪",K9173115954,[2][2][2][2],RRV4-65A-R6N43,25CN101588319,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,屏東市,Unlocked,,,enabled,713978L
713978,屏東建國L3,RMOD,RMOD-11/RMOD_R-3,FRHG,473225A.101,1.2.5.1_OPT_1,2/5,"54,55 / 屏東頭前溪",K9181725790,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,屏東市,Unlocked,,,enabled,713978L
713978,屏東建國L3,RMOD,RMOD-12/RMOD_R-4,FRHG,473225A.101,1.2.6.1_OPT_1,2/6,"64,65 / 屏東頭前溪",K9181630760,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,屏東市,Unlocked,,,enabled,713978L
713978,屏東建國L3,RMOD,RMOD-7/RMOD_R-15,FHEL,473475A.101,1.1.1.1_OPT_1,1/1,"12,13 / 屏東元晶",EA171485252,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,屏東市,Unlocked,,,enabled,713978L
713978,屏東建國L3,RMOD,RMOD-2/RMOD_R-11,FHEL,473475A.101,1.1.2.1_OPT_1,1/2,"22,23 / 屏東元晶",1M181622192,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,屏東市,Unlocked,,,enabled,713978L
713978,屏東建國L3,RMOD,RMOD-4/RMOD_R-13,FHEL,473475A.101,1.1.3.1_OPT_1,1/3,"32,33 / 屏東元晶",EA173284751,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,屏東市,Unlocked,,,enabled,713978L
713978,屏東建國L3,RMOD,RMOD-13/RMOD_R-9,FHEL,473475A.101,1.3.1.1_OPT_1,3/1,"42,43 / 屏東頭前溪",EA171384954,[2][2],RRV4-65A-R6N43,25CN101588319,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,屏東市,Unlocked,,,enabled,713978L
713978,屏東建國L3,RMOD,RMOD-15/RMOD_R-17,FHEL,473475A.101,1.3.2.1_OPT_1,3/2,"52,53 / 屏東頭前溪",1M173900227,[5][5],RRV4-65A-R6N43,25CN101588833,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,屏東市,Unlocked,,,enabled,713978L
713978,屏東建國L3,RMOD,RMOD-17/RMOD_R-18,FHEL,473475A.101,1.3.3.1_OPT_1,3/3,"62,63 / 屏東頭前溪",EA184570452,[5][5],RRV4-65A-R6N43,25CN101588243,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,屏東市,Unlocked,,,enabled,713978L
713978,屏東建國L3,SMOD,SMOD-1/SMOD_R-1,ASIB,473764A.102,PTCG_NAR01_R3M2L,,,DH210672109,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,屏東市,,,,,713978L
713985,內埔內埔L3,BBMOD,BBMOD-1/BBMOD_R-1,ABIA,473096A.106,1.1,[X][X][X][O][O][O],"P1_(11,21,31),P2_(13,17,23,27,33,37)",DH210494804,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,內埔鄉,,,,enabled,713985L
713985,內埔內埔L3,BBMOD,BBMOD-2/BBMOD_R-2,ABIA,473096A.106,1.2,[O][O][O][X][X][X],"P1_(44,65),P2_(54,64)",DH210494703,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,內埔鄉,,,,enabled,713985L
713985,內埔內埔L3,BBMOD,BBMOD-3/BBMOD_R-3,ABIA,473096A.106,1.3,[X][X][X][O][O][O],"P1_(41,51,61),P2_(43,47,53,57,63,67)",EA204655408,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,內埔鄉,,,,enabled,713985L
713985,內埔內埔L3,RMOD,RMOD-14/RMOD_R-5,FHDB,472649A.102,1.3.1.2_OPT_1,3/1,"141,41(10M),47(10M) / 內埔美和學院",1M161147536,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,內埔鄉,Unlocked,,,enabled,713985L
713985,內埔內埔L3,RMOD,RMOD-16/RMOD_R-7,FHDB,472649A.102,1.3.2.2_OPT_1,3/2,"151,51(10M),57(10M) / 內埔美和學院",1M161147666,[2][2],6989601565T0216,0000000000,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,內埔鄉,Unlocked,,,enabled,713985L
713985,內埔內埔L3,RMOD,RMOD-7/RMOD_R-15,FHDB,472649A.103,1.1.1.1_OPT_2,1/1,"11(10M),111,17(10M) / 內埔新雪梨",1M184425524,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,內埔鄉,Unlocked,,,enabled,713985L
713985,內埔內埔L3,RMOD,RMOD-18/RMOD_R-9,FHDB,472649A.103,1.3.3.2_OPT_1,3/3,"161,61(10M),67(10M) / 內埔美和學院",1M181508007,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,內埔鄉,Unlocked,,,enabled,713985L
713985,內埔內埔L3,RMOD,RMOD-20/RMOD_R-12,FHDB,472649A.103,1.1.3.2_OPT_1,1/3,"131,31(10M),37(10M) / 內埔新雪梨",1M171373348,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,內埔鄉,Unlocked,,,enabled,713985L
713985,內埔內埔L3,RMOD,RMOD-19/RMOD_R-10,FHDB,472649A.103,1.1.2.2_OPT_1,1/2,"121,21(10M),27(10M) / 內埔新雪梨",1M190411117,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,內埔鄉,Unlocked,,,enabled,713985L
713985,內埔內埔L3,RMOD,RMOD-2/RMOD_R-11,FHEB,472650A.102,1.1.2.1_OPT_1,1/2,23 / 內埔新雪梨,1M151937841,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,內埔鄉,Unlocked,,,enabled,713985L
713985,內埔內埔L3,RMOD,RMOD-4/RMOD_R-14,FHEB,472650A.102,1.1.3.1_OPT_1,1/3,33 / 內埔新雪梨,L6143237567,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,內埔鄉,Unlocked,,,enabled,713985L
713985,內埔內埔L3,RMOD,RMOD-13/RMOD_R-4,FHEB,472650A.102,1.3.1.1_OPT_1,3/1,43 / 內埔美和學院,L6142922921,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,內埔鄉,Unlocked,,,enabled,713985L
713985,內埔內埔L3,RMOD,RMOD-15/RMOD_R-6,FHEB,472650A.102,1.3.2.1_OPT_1,3/2,53 / 內埔美和學院,1M160229865,[2][2]_RET,1692691865T0212,0000000000,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,內埔鄉,Unlocked,,,enabled,713985L
713985,內埔內埔L3,RMOD,RMOD-17/RMOD_R-8,FHEB,472650A.103,1.3.3.1_OPT_1,3/3,63 / 內埔美和學院,1M162309051,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,內埔鄉,Unlocked,,,enabled,713985L
713985,內埔內埔L3,RMOD,RMOD-21/RMOD_R-13,FHEB,472650A.103,1.1.1.2_OPT_1,1/1,13 / 內埔新雪梨,1M162309078,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,內埔鄉,Unlocked,,,enabled,713985L
713985,內埔內埔L3,RMOD,RMOD-10/RMOD_R-1,FRHG,473225A.101,1.2.4.1_OPT_1,2/4,44 / 內埔美和學院,K9171445107,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,內埔鄉,Unlocked,,,enabled,713985L
713985,內埔內埔L3,RMOD,RMOD-11/RMOD_R-2,FRHG,473225A.101,1.2.5.1_OPT_1,2/5,54 / 內埔美和學院,K9171445109,[2][2][2][2],1692691865T0212,0000000000,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,內埔鄉,Unlocked,,,enabled,713985L
713985,內埔內埔L3,RMOD,RMOD-12/RMOD_R-3,FRHG,473225A.101,1.2.6.1_OPT_1,2/6,"64,65 / 內埔美和學院",K9171445108,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,內埔鄉,Unlocked,,,enabled,713985L
713985,內埔內埔L3,SMOD,SMOD-1/SMOD_R-1,ASIB,473764A.102,PTNP_NAR01_R3M2L,,,DH210865763,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,內埔鄉,,,,,713985L
713986,內埔內埔L16,BBMOD,BBMOD-1/BBMOD_R-1,ABIA,473096A.107,2.1,[X][X][X][O][O][O],"P1_(11,21,33),P2_(13,23,31)",K9254025639,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,內埔鄉,,,,enabled,713986L
713986,內埔內埔L16,RMOD,RMOD-4/RMOD_R-6,FHDB,472649A.102,2.1.2.2_OPT_1,4/2,"121,21(10M) / 竹田六巷",1M144924039,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,內埔鄉,Unlocked,,,enabled,713986L
713986,內埔內埔L16,RMOD,RMOD-8/RMOD_R-4,FHDB,472649A.102,2.1.3.2_OPT_1,4/3,"131,31(10M) / 竹田六巷",L6142341732,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,內埔鄉,Unlocked,,,enabled,713986L
713986,內埔內埔L16,RMOD,RMOD-1/RMOD_R-1,FHDB,472649A.103,2.1.1.2_OPT_1,4/1,"11(10M),111 / 竹田六巷",1M170745127,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,內埔鄉,Unlocked,,,enabled,713986L
713986,內埔內埔L16,RMOD,RMOD-7/RMOD_R-3,FHEB,472650A.102,2.1.1.1_OPT_1,4/1,13 / 竹田六巷,1M143271611,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,內埔鄉,Unlocked,,,enabled,713986L
713986,內埔內埔L16,RMOD,RMOD-3/RMOD_R-8,FHEB,472650A.102,2.1.3.1_OPT_1,4/3,33 / 竹田六巷,1M153002132,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,內埔鄉,Unlocked,,,enabled,713986L
713986,內埔內埔L16,RMOD,RMOD-2/RMOD_R-2,FHEB,472650A.102,2.1.2.1_OPT_1,4/2,23 / 竹田六巷,L6152604788,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,內埔鄉,Unlocked,,,enabled,713986L
713986,內埔內埔L16,SMOD,SMOD-1/SMOD_R-1,ASIB,473764A.102,PTNP_NAR01_R3M8R,,,K9254312718,,,,xL24R1_2322_110,屏東營運中心,屏北基維股,屏東縣,內埔鄉,,,,,713986L
713987,東港東港L9,BBMOD,BBMOD-3/BBMOD_R-2,ABIA,473096A.106,1.3,[X][X][X][O][O][O],"P1_(41,51,53,63),P2_(42,43,61)",EA204656555,,,,xL24R1_2322_110,屏東營運中心,屏南基維股,屏東縣,東港鎮,,,,enabled,713987L
713987,東港東港L9,BBMOD,BBMOD-1/BBMOD_R-1,ABIA,473096A.106,1.1,[X][X][X][X][X][X],"P1_(13,23,33),P2_(11,21,31)",EA204656539,,,,xL24R1_2322_110,屏東營運中心,屏南基維股,屏東縣,東港鎮,,,,enabled,713987L
713987,東港東港L9,RMOD,RMOD-14/RMOD_R-3,FHDB,472649A.103,1.3.1.2_OPT_1,3/1,"141,41(10M) / 東港興東",EA184912794,[8][8]_RET,C2D0510X6-1,1956001W8100703,xL24R1_2322_110,屏東營運中心,屏南基維股,屏東縣,東港鎮,Unlocked,,,enabled,713987L
713987,東港東港L9,RMOD,RMOD-18/RMOD_R-7,FHDB,472649A.103,1.3.3.2_OPT_1,3/3,"161,61(10M) / 東港興東",EA184912961,,,,xL24R1_2322_110,屏東營運中心,屏南基維股,屏東縣,東港鎮,Unlocked,,,enabled,713987L
713987,東港東港L9,RMOD,RMOD-16/RMOD_R-5,FHDB,472649A.103,1.3.2.2_OPT_1,3/2,"151,51(10M) / 東港興東",EA184913034,,,,xL24R1_2322_110,屏東營運中心,屏南基維股,屏東縣,東港鎮,Unlocked,,,enabled,713987L
713987,東港東港L9,RMOD,RMOD-7/RMOD_R-11,FHEB,472650A.102,1.1.1.1_OPT_1,1/1,13 / 東港內關帝,L6141611053,[6][6],RRV4-65A-R6N43,24CN101731988,xL24R1_2322_110,屏東營運中心,屏南基維股,屏東縣,東港鎮,Unlocked,,,enabled,713987L
713987,東港東港L9,RMOD,RMOD-2/RMOD_R-8,FHEB,472650A.102,1.1.2.1_OPT_1,1/2,23 / 東港內關帝,L6150412416,[2][2],RRV4-65A-R6N43,24CN101731987,xL24R1_2322_110,屏東營運中心,屏南基維股,屏東縣,東港鎮,Unlocked,,,enabled,713987L
713987,東港東港L9,RMOD,RMOD-4/RMOD_R-10,FHEB,472650A.103,1.1.3.1_OPT_1,1/3,33 / 東港內關帝,1M162175463,[6][6],RRV4-65A-R6N43,24CN101731986,xL24R1_2322_110,屏東營運中心,屏南基維股,屏東縣,東港鎮,Unlocked,,,enabled,713987L
713987,東港東港L9,RMOD,RMOD-13/RMOD_R-2,FHEL,473475A.101,1.3.1.1_OPT_1,3/1,"42,43 / 東港興東",1M183760173,[5][5],C2D0510X6-2,1956001W8100703,xL24R1_2322_110,屏東營運中心,屏南基維股,屏東縣,東港鎮,Unlocked,,,enabled,713987L
713987,東港東港L9,RMOD,RMOD-15/RMOD_R-4,FHEL,473475A.101,1.3.2.1_OPT_1,3/2,53 / 東港興東,1M183760264,,,,xL24R1_2322_110,屏東營運中心,屏南基維股,屏東縣,東港鎮,Unlocked,,,enabled,713987L
713987,東港東港L9,RMOD,RMOD-17/RMOD_R-6,FHEL,473475A.101,1.3.3.1_OPT_1,3/3,63 / 東港興東,1M183760253,,,,xL24R1_2322_110,屏東營運中心,屏南基維股,屏東縣,東港鎮,Unlocked,,,enabled,713987L
713987,東港東港L9,RMOD,RMOD-1/RMOD_R-1,AHDB,474257A.101,1.1.4.1_OPT_1,1/4,"11(10M),111 / 東港內關帝",DH241418997,[6][6][6][6]_RET,RRV4-65A-R6N43,24CN101731988,xL24R1_2322_110,屏東營運中心,屏南基維股,屏東縣,東港鎮,Unlocked,,,enabled,713987L
713987,東港東港L9,RMOD,RMOD-3/RMOD_R-9,AHDB,474257A.101,1.1.5.1_OPT_1,1/5,"121,21(10M) / 東港內關帝",DH241418862,[6][6][6][6]_RET,RRV4-65A-R6N43,24CN101731987,xL24R1_2322_110,屏東營運中心,屏南基維股,屏東縣,東港鎮,Unlocked,,,enabled,713987L
713987,東港東港L9,RMOD,RMOD-8/RMOD_R-12,AHDB,474257A.101,1.1.6.1_OPT_1,1/6,"131,31(10M) / 東港內關帝",DH241418872,[6][6][6][6]_RET,RRV4-65A-R6N43,24CN101731986,xL24R1_2322_110,屏東營運中心,屏南基維股,屏東縣,東港鎮,Unlocked,,,enabled,713987L
